r_m,z_m,major_r_m,psi_norm,psi_wb,br_t,bz_t,bphi_t,b_total_t,density_1e19_m3,pressure_pa,temperature_kev,j_phi_a_m2,inside_closed_surface
3.5038732394e-01,-6.2330921053e-01,2.2003873239e+00,8.4538963423e-01,1.7995825779e-01,1.1477062665e-01,6.4801628885e-02,2.5222832088e+00,2.5257244769e+00,2.1221121365e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,-5.9560657895e-01,2.2003873239e+00,8.1127733661e-01,1.7269676628e-01,1.2234185580e-01,7.1687058478e-02,2.5413236890e+00,2.5452765383e+00,4.6275682156e-01,5.4669338857e+03,4.3980292811e+00,1.7058510018e+05,1
3.5038732394e-01,-5.6790394737e-01,2.2003873239e+00,7.7532314473e-01,1.6504319038e-01,1.2837396849e-01,7.7669646611e-02,2.5449511552e+00,2.5493702814e+00,4.9427450396e-01,7.2263446217e+03,4.6394189807e+00,2.1531743495e+05,1
3.5038732394e-01,-5.4020131579e-01,2.2003873239e+00,7.3775619165e-01,1.5704630569e-01,1.3356365196e-01,8.3869607745e-02,2.5487413350e+00,2.5536162109e+00,5.2562457526e-01,9.2545161925e+03,4.8736848218e+00,2.6471935447e+05,1
3.5038732394e-01,-5.1249868421e-01,2.2003873239e+00,6.9882981255e-01,1.4876003971e-01,1.3784009466e-01,9.0242507589e-02,2.5526686691e+00,2.5579798545e+00,5.5671540656e-01,1.1548471247e+04,5.1009719583e+00,3.1846740211e+05,1
3.5038732394e-01,-4.8479605263e-01,2.2003873239e+00,6.5881369499e-01,1.4024180089e-01,1.4114336822e-01,9.6710978577e-02,2.5567059483e+00,2.5624245881e+00,5.8744193213e-01,1.4099765036e+04,5.3212122047e+00,3.7615335284e+05,1
3.5038732394e-01,-4.5709342105e-01,2.2003873239e+00,6.1799549578e-01,1.3155282279e-01,1.4337208371e-01,1.0313965252e-01,2.5608241506e+00,2.5669074142e+00,6.1768805008e-01,1.6894093931e+04,5.5341820471e+00,4.3728332977e+05,1
3.5038732394e-01,-4.2939078947e-01,2.2003873239e+00,5.7670296902e-01,1.2276287450e-01,1.4440606025e-01,1.0947714973e-01,2.5649902085e+00,2.5713835043e+00,6.4731315045e-01,1.9909377730e+04,5.7394361545e+00,5.0124543568e+05,1
3.5038732394e-01,-4.0168815789e-01,2.2003873239e+00,5.3529260038e-01,1.1394784117e-01,1.4414928952e-01,1.1566282621e-01,2.5691681556e+00,2.5758070423e+00,6.7616327105e-01,2.3115999222e+04,5.9364072564e+00,5.6732689076e+05,1
3.5038732394e-01,-3.7398552632e-01,2.2003873239e+00,4.9414712897e-01,1.0518919658e-01,1.4252630515e-01,1.2165717487e-01,2.5733193769e+00,2.5801331034e+00,7.0407377617e-01,2.6476713824e+04,6.1244360193e+00,6.3472181596e+05,1
3.5038732394e-01,-3.4628289474e-01,2.2003873239e+00,4.5366626084e-01,9.6572026215e-02,1.3949001208e-01,1.2741926872e-01,2.5774035454e+00,2.5843185116e+00,7.3087566697e-01,2.9947333905e+04,6.3028198373e+00,7.0255284213e+05,1
3.5038732394e-01,-3.1858026316e-01,2.2003873239e+00,4.1425970695e-01,8.8183545333e-02,1.3502039300e-01,1.3291370797e-01,2.5813793250e+00,2.5883229667e+00,7.5639926341e-01,3.3477536393e+04,6.4708392549e+00,7.6989192876e+05,1
3.5038732394e-01,-2.9087763158e-01,2.2003873239e+00,3.7633863748e-01,8.0111279813e-02,1.2912582487e-01,1.3810443735e-01,2.5852052321e+00,2.5921096440e+00,7.8047828376e-01,3.7012078387e+04,6.6277843379e+00,8.3578579252e+05,1
3.5038732394e-01,-2.6317500000e-01,2.2003873239e+00,3.4030796580e-01,7.2441423644e-02,1.2184083978e-01,1.4295524008e-01,2.5888404144e+00,2.5956456003e+00,8.0295290479e-01,4.0492194527e+04,6.7729725026e+00,8.9928110803e+05,1
3.5038732394e-01,-2.3547236842e-01,2.2003873239e+00,3.0655908522e-01,6.5257292794e-02,1.1322313017e-01,1.4742869978e-01,2.5922453838e+00,2.5989018505e+00,8.2367226960e-01,4.3857156510e+04,6.9057617733e+00,9.5944909886e+05,1
3.5038732394e-01,-2.0776973684e-01,2.2003873239e+00,2.7546386803e-01,5.8638047791e-02,1.0335001990e-01,1.5148924099e-01,2.5953826216e+00,2.6018534104e+00,8.4249610225e-01,4.7045859554e+04,7.0255578537e+00,1.0154071490e+06,1
3.5038732394e-01,-1.8006710526e-01,2.2003873239e+00,2.4736942331e-01,5.2657577815e-02,9.2317448539e-02,1.5510740631e-01,2.5982171074e+00,2.6044794021e+00,8.5929587679e-01,4.9998422676e+04,7.1318183151e+00,1.0663374628e+06,1
3.5038732394e-01,-1.5236447368e-01,2.2003873239e+00,2.2259267774e-01,4.7383347111e-02,8.0240664918e-02,1.5826079893e-01,2.6007168662e+00,2.6067629856e+00,8.7395616976e-01,5.2657851272e+04,7.2240580615e+00,1.1115037997e+06,1
3.5038732394e-01,-1.2466184211e-01,2.2003873239e+00,2.0141473619e-01,4.2875194525e-02,6.7253074023e-02,1.6093092935e-01,2.6028535368e+00,2.6086909120e+00,8.8637624519e-01,5.4971729109e+04,7.3018564025e+00,1.1502658753e+06,1
3.5038732394e-01,-9.6959210526e-02,2.2003873239e+00,1.8407612285e-01,3.9184320493e-02,5.3502253424e-02,1.6310109297e-01,2.6046028526e+00,2.6102529527e+00,8.9647126340e-01,5.6893776001e+04,7.3648619831e+00,1.1820890769e+06,1
3.5038732394e-01,-6.9256578947e-02,2.2003873239e+00,1.7077342334e-01,3.6352572231e-02,3.9145332050e-02,1.6475636155e-01,2.6059449796e+00,2.6114414128e+00,9.0417287444e-01,5.8385159501e+04,7.4127942289e+00,1.2065485047e+06,1
3.5038732394e-01,-4.1553947368e-02,2.2003873239e+00,1.6165717246e-01,3.4411994111e-02,2.4345289140e-02,1.6588452082e-01,2.6068647303e+00,2.6122507707e+00,9.0942933704e-01,5.9415530002e+04,7.4454422870e+00,1.2233281205e+06,1
3.5038732394e-01,-1.3851315789e-02,2.2003873239e+00,1.5683061584e-01,3.3384564053e-02,9.2684698992e-03,1.6647694768e-01,2.6073516880e+00,2.6126774205e+00,9.1220539974e-01,5.9963787516e+04,7.4626629640e+00,1.2322168476e+06,1
3.5038732394e-01,1.3851315789e-02,2.2003873239e+00,1.5634902060e-01,3.3282046781e-02,-5.9169547347e-03,1.6652909567e-01,2.6074002768e+00,2.6127194938e+00,9.1248213416e-01,6.0018596380e+04,7.4643788113e+00,1.2331039302e+06,1
3.5038732394e-01,4.1553947368e-02,2.2003873239e+00,1.6021931911e-01,3.4105917985e-02,-2.1041961726e-02,1.6604065606e-01,2.6070097972e+00,2.6123767619e+00,9.1025683909e-01,5.9578660908e+04,7.4505770606e+00,1.2259757919e+06,1
3.5038732394e-01,6.9256578947e-02,2.2003873239e+00,1.6839997716e-01,3.5847336276e-02,-3.5937452629e-02,1.6501552962e-01,2.6061844397e+00,2.6116506197e+00,9.0554307393e-01,5.8652768826e+04,7.4213097453e+00,1.2109158796e+06,1
3.5038732394e-01,9.6959210526e-02,2.2003873239e+00,1.8080108264e-01,3.8487162039e-02,-5.0435205511e-02,1.6346161944e-01,2.6049332757e+00,2.6105441544e+00,8.9837082455e-01,5.7259601611e+04,7.3766950303e+00,1.1881076508e+06,1
3.5038732394e-01,1.2466184211e-01,2.2003873239e+00,1.9728475886e-01,4.1996045439e-02,-6.4369393209e-02,1.6139032335e-01,2.6032702157e+00,2.6090622974e+00,8.8878674802e-01,5.5427302733e+04,7.3169194429e+00,1.1578394492e+06,1
3.5038732394e-01,1.5236447368e-01,2.2003873239e+00,2.1766612268e-01,4.6334630367e-02,-7.7579074924e-02,1.5881565945e-01,2.6012139129e+00,2.6072120641e+00,8.7685437742e-01,5.3192787498e+04,7.2422403107e+00,1.1205090811e+06,1
3.5038732394e-01,1.8006710526e-01,2.2003873239e+00,2.4171512492e-01,5.1453946205e-02,-8.9911955686e-02,1.5575335363e-01,2.5987875771e+00,2.6050029055e+00,8.6265409345e-01,5.0600774034e+04,7.1529872374e+00,1.0766256711e+06,1
3.5038732394e-01,2.0776973684e-01,2.2003873239e+00,2.6915966148e-01,5.7296070103e-02,-1.0122911927e-01,1.5222089964e-01,2.5960186613e+00,2.6024471996e+00,8.4628262003e-01,4.7702522685e+04,7.0495610928e+00,1.0268067688e+06,1
3.5038732394e-01,2.3547236842e-01,2.2003873239e+00,2.9969012436e-01,6.3795095743e-02,-1.1140915309e-01,1.4823976249e-01,2.5929384024e+00,2.5995608447e+00,8.2785189953e-01,4.4554310973e+04,6.9324295200e+00,9.7176974319e+05,1
3.5038732394e-01,2.6317500000e-01,2.2003873239e+00,3.3296487518e-01,7.0878298498e-02,-1.2034944180e-01,1.4383861116e-01,2.5895812686e+00,2.5963637420e+00,8.0748758754e-01,4.1215754683e+04,6.8021203203e+00,9.1231833860e+05,1
3.5038732394e-01,2.9087763158e-01,2.2003873239e+00,3.6861553704e-01,7.8467261903e-02,-1.2796563344e-01,1.3905237566e-01,2.5859844260e+00,2.5928799081e+00,7.8532777879e-01,3.7748139868e+04,6.6592164885e+00,8.4932667740e+05,1
3.5038732394e-01,3.1858026316e-01,2.2003873239e+00,4.0625216228e-01,8.6478977724e-02,-1.3419288416e-01,1.3391791258e-01,2.5821872168e+00,2.5891374163e+00,7.6152190817e-01,3.4212798238e+04,6.5043525303e+00,7.8372105504e+05,1
3.5038732394e-01,3.4628289474e-01,2.2003873239e+00,4.4546923724e-01,9.4827124187e-02,-1.3898967935e-01,1.2847093588e-01,2.5782305540e+00,2.5851684089e+00,7.3622918453e-01,3.0669476329e+04,6.3382078359e+00,7.1645843550e+05,1
3.5038732394e-01,3.7398552632e-01,2.2003873239e+00,4.8585303840e-01,1.0342363189e-01,-1.4234111070e-01,1.2274710067e-01,2.5741561787e+00,2.5810090807e+00,7.0961610452e-01,2.7174713146e+04,6.1614937900e+00,6.4850159773e+05,1
3.5038732394e-01,4.0168815789e-01,2.2003873239e+00,5.2698951393e-01,1.1218036153e-01,-1.4426138375e-01,1.1678151302e-01,2.5700058650e+00,2.5766993257e+00,6.8185339536e-01,2.3780367417e+04,5.9749362984e+00,5.8079335220e+05,1
3.5038732394e-01,4.2939078947e-01,2.2003873239e+00,5.6847307601e-01,1.2101097555e-01,-1.4479267892e-01,1.1061507764e-01,2.5658205334e+00,2.5722821822e+00,6.5311191456e-01,2.0532317280e+04,5.7792497589e+00,5.1423022475e+05,1
3.5038732394e-01,4.5709342105e-01,2.2003873239e+00,6.0991382998e-01,1.2983247700e-01,-1.4400669776e-01,1.0428738319e-01,2.5616395206e+00,2.5678027224e+00,6.2355895611e-01,1.7469570020e+04,5.5751112006e+00,4.4964060839e+05,1
3.5038732394e-01,4.8479605263e-01,2.2003873239e+00,6.5094725224e-01,1.3856726967e-01,-1.4199677699e-01,9.7859978107e-02,2.5574996042e+00,2.5633072163e+00,5.9335188254e-01,1.4623489864e+04,5.3631120261e+00,3.8776183698e+05,1
3.5038732394e-01,5.1249868421e-01,2.2003873239e+00,6.9123690308e-01,1.4714373558e-01,-1.3888181746e-01,9.1385097126e-02,2.5534347278e+00,2.5588412034e+00,5.6263551331e-01,1.2017827108e+04,5.1437298151e+00,3.2923137445e+05,1
3.5038732394e-01,5.4020131579e-01,2.2003873239e+00,7.3048635469e-01,1.5549877406e-01,-1.3476173458e-01,8.5002385380e-02,2.5494747985e+00,2.5544486447e+00,5.3153090260e-01,9.6683985286e+03,4.9172299750e+00,2.7456809756e+05,1
3.5038732394e-01,5.6790394737e-01,2.2003873239e+00,7.6841639000e-01,1.6357294814e-01,-1.2969399907e-01,7.8791641281e-02,2.5456479868e+00,2.5501671178e+00,5.0014964495e-01,7.5850394149e+03,4.6837406918e+00,2.2420523356e+05,1
3.5038732394e-01,5.9560657895e-01,2.2003873239e+00,8.0476349528e-01,1.7131016360e-01,-1.2374801733e-01,7.2798992380e-02,2.5419808791e+00,2.5460322179e+00,4.6859209792e-01,5.7719554305e+03,4.4432044660e+00,1.7849034099e+05,1
3.5038732394e-01,6.2330921053e-01,2.2003873239e+00,8.3928820324e-01,1.7865944497e-01,-1.1618315821e-01,6.5847192526e-02,2.5222832088e+00,2.5258160987e+00,2.1156784930e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,6.5101184211e-01,2.2003873239e+00,8.7130283278e-01,1.8547440546e-01,-1.0788606777e-01,5.8732223184e-02,2.5222832088e+00,2.5252725522e+00,2.1465073215e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,6.7871447368e-01,2.2003873239e+00,9.0107570829e-01,1.9181216333e-01,-9.9969853313e-02,5.1525234448e-02,2.5222832088e+00,2.5247893787e+00,2.1687451385e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,7.0641710526e-01,2.2003873239e+00,9.2855663714e-01,1.9766203406e-01,-9.2039405045e-02,4.5143340012e-02,2.5222832088e+00,2.5243656151e+00,2.1838800140e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,7.3411973684e-01,2.2003873239e+00,9.5378766009e-01,2.0303296688e-01,-8.4337697788e-02,3.9535994460e-02,2.5222832088e+00,2.5240024817e+00,2.1933294714e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,7.6182236842e-01,2.2003873239e+00,9.7685773881e-01,2.0794389908e-01,-7.6967803047e-02,3.4570437730e-02,2.5222832088e+00,2.5236940669e+00,2.1983449626e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,7.8952500000e-01,2.2003873239e+00,9.9786794421e-01,2.1241634564e-01,-6.9953418792e-02,3.0150072254e-02,2.5222832088e+00,2.5234331957e+00,2.1999860957e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,8.1722763158e-01,2.2003873239e+00,1.0169208100e+00,2.1647213293e-01,-6.3294264394e-02,2.6203716435e-02,2.5222832088e+00,2.5232133053e+00,2.1991326475e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,8.4493026316e-01,2.2003873239e+00,1.0341172465e+00,2.2013274174e-01,-5.6982617359e-02,2.2674306609e-02,2.5222832088e+00,2.5230286816e+00,2.1965055603e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,8.7263289474e-01,2.2003873239e+00,1.0495553645e+00,2.2341905697e-01,-5.1007724697e-02,1.9513543212e-02,2.5222832088e+00,2.5228743829e+00,2.1926888999e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,9.0033552632e-01,2.2003873239e+00,1.0633299160e+00,2.2635124846e-01,-4.5357683758e-02,1.6679523323e-02,2.5222832088e+00,2.5227461448e+00,2.1881505162e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,9.2803815789e-01,2.2003873239e+00,1.0755321952e+00,2.2894875003e-01,-4.0021147797e-02,1.4135503209e-02,2.5222832088e+00,2.5226403014e+00,2.1832605463e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,9.5574078947e-01,2.2003873239e+00,1.0862504555e+00,2.3123034820e-01,-3.4989188673e-02,1.1849041218e-02,2.5222832088e+00,2.5225537117e+00,2.1783073685e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,9.8344342105e-01,2.2003873239e+00,1.0955708778e+00,2.3321438834e-01,-3.0257170964e-02,9.7912829694e-03,2.5222832088e+00,2.5224836869e+00,2.1735109000e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.0111460526e+00,2.2003873239e+00,1.1035790609e+00,2.3491909186e-01,-2.5826395747e-02,7.9363316102e-03,2.5222832088e+00,2.5224279124e+00,2.1690333540e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.0388486842e+00,2.2003873239e+00,1.1103619309e+00,2.3636296273e-01,-2.1705264259e-02,6.2606931769e-03,2.5222832088e+00,2.5223843680e+00,2.1649877447e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.0665513158e+00,2.2003873239e+00,1.1160098980e+00,2.3756524658e-01,-1.7909742510e-02,4.7427924762e-03,2.5222832088e+00,2.5223512520e+00,2.1614445606e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.0942539474e+00,2.2003873239e+00,1.1206190320e+00,2.3854639386e-01,-1.4462978485e-02,3.3625523241e-03,2.5222832088e+00,2.5223269157e+00,2.1584371009e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.1219565789e+00,2.2003873239e+00,1.1242930004e+00,2.3932847224e-01,-1.1394031535e-02,2.1010279964e-03,2.5222832088e+00,2.5223098191e+00,2.1559659846e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.1496592105e+00,2.2003873239e+00,1.1271445158e+00,2.3993547487e-01,-8.7358031244e-03,9.4009040018e-04,2.5222832088e+00,2.5222985119e+00,2.1540032875e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.1773618421e+00,2.2003873239e+00,1.1292960883e+00,2.4039348054e-01,-6.5223845016e-03,-1.3784558053e-04,2.5222832088e+00,2.5222916457e+00,2.1524966422e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.2050644737e+00,2.2003873239e+00,1.1308799552e+00,2.4073063858e-01,-4.7861337120e-03,-1.1500484524e-03,2.5222832088e+00,2.5222880119e+00,2.1513734734e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.2327671053e+00,2.2003873239e+00,1.1320371583e+00,2.4097697265e-01,-3.5548413127e-03,-2.1136527897e-03,2.5222832088e+00,2.5222865994e+00,2.1505453559e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.2604697368e+00,2.2003873239e+00,1.1329158508e+00,2.4116402009e-01,-2.8493318082e-03,-3.0457973124e-03,2.5222832088e+00,2.5222866572e+00,2.1499123235e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.2881723684e+00,2.2003873239e+00,1.1336690011e+00,2.4132434335e-01,-2.6817798872e-03,-3.9637205503e-03,2.5222832088e+00,2.5222877489e+00,2.1493668405e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.5038732394e-01,1.3158750000e+00,2.2003873239e+00,1.1344517348e+00,2.4149096402e-01,-2.7850899376e-03,-4.8848193432e-03,2.5222832088e+00,2.5222894765e+00,2.1487971054e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.3158750000e+00,2.2229929577e+00,1.1326114259e+00,2.4109921711e-01,-5.7385873915e-04,-5.1941048113e-03,2.4966340899e+00,2.4966395589e+00,2.1501320510e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.2881723684e+00,2.2229929577e+00,1.1327255364e+00,2.4112350783e-01,-2.1502198532e-04,-4.2380027913e-03,2.4966340899e+00,2.4966376962e+00,2.1500497396e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.2604697368e+00,2.2229929577e+00,1.1327358365e+00,2.4112570040e-01,3.8604078760e-04,-3.2808339816e-03,2.4966340899e+00,2.4966362755e+00,2.1500423068e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.2327671053e+00,2.2229929577e+00,1.1325021754e+00,2.4107596092e-01,1.4584922430e-03,-2.3043097296e-03,2.4966340899e+00,2.4966355794e+00,2.1502107992e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.2050644737e+00,2.2229929577e+00,1.1318919610e+00,2.4094606446e-01,2.9744092400e-03,-1.2902335265e-03,2.4966340899e+00,2.4966361951e+00,2.1506496091e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.1773618421e+00,2.2229929577e+00,1.1307811988e+00,2.4070961629e-01,4.9034652428e-03,-2.2049567923e-04,2.4966340899e+00,2.4966389149e+00,2.1514438521e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.1496592105e+00,2.2229929577e+00,1.1290548433e+00,2.4034212666e-01,7.2152034949e-03,9.2296646052e-04,2.4966340899e+00,2.4966446864e+00,2.1526666717e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.1219565789e+00,2.2229929577e+00,1.1266065222e+00,2.3982095207e-01,9.8810129410e-03,2.1582503628e-03,2.4966340899e+00,2.4966545759e+00,2.1543765684e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.0942539474e+00,2.2229929577e+00,1.1233377443e+00,2.3912512667e-01,1.2875672158e-02,3.5036171624e-03,2.4966340899e+00,2.4966697493e+00,2.1566147577e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.0665513158e+00,2.2229929577e+00,1.1191567301e+00,2.3823511335e-01,1.6178398124e-02,4.9776703941e-03,2.4966340899e+00,2.4966914701e+00,2.1594024648e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.0388486842e+00,2.2229929577e+00,1.1139770133e+00,2.3713250601e-01,1.9773399643e-02,6.5995865064e-03,2.4966340899e+00,2.4967211140e+00,2.1627379866e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-1.0111460526e+00,2.2229929577e+00,1.1077159512e+00,2.3579971250e-01,2.3649982370e-02,8.3893988041e-03,2.4966340899e+00,2.4967601973e+00,2.1665932996e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-9.8344342105e-01,2.2229929577e+00,1.1002932652e+00,2.3421964388e-01,2.7802280425e-02,1.0368336674e-02,2.4966340899e+00,2.4968104150e+00,2.1709099585e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-9.5574078947e-01,2.2229929577e+00,1.0916297066e+00,2.3237543046e-01,3.2228699236e-02,1.2559222094e-02,2.4966340899e+00,2.4968736857e+00,2.1755940157e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-9.2803815789e-01,2.2229929577e+00,1.0816459194e+00,2.3025017971e-01,3.6931148690e-02,1.4986925099e-02,2.4966340899e+00,2.4969522015e+00,2.1805097005e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-9.0033552632e-01,2.2229929577e+00,1.0702615498e+00,2.2782678670e-01,4.1914130025e-02,1.7678879122e-02,2.4966340899e+00,2.4970484809e+00,2.1854716075e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-8.7263289474e-01,2.2229929577e+00,1.0573946373e+00,2.2508780451e-01,4.7183718980e-02,2.0665657954e-02,2.4966340899e+00,2.4971654234e+00,2.1902351827e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-8.4493026316e-01,2.2229929577e+00,1.0429613129e+00,2.2201537990e-01,5.2746462693e-02,2.3981624684e-02,2.4966340899e+00,2.4973063662e+00,2.1944853461e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-8.1722763158e-01,2.2229929577e+00,1.0268758279e+00,2.1859125954e-01,5.8608164218e-02,2.7665693745e-02,2.4966340899e+00,2.4974751423e+00,2.1978231882e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-7.8952500000e-01,2.2229929577e+00,1.0090509556e+00,2.1479687547e-01,6.4772406736e-02,3.1762319414e-02,2.4966340899e+00,2.4976761377e+00,2.1997508300e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-7.6182236842e-01,2.2229929577e+00,9.8939887423e-01,2.1061353305e-01,7.1238304958e-02,3.6322915545e-02,2.4966340899e+00,2.4979143359e+00,2.1996547996e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-7.3411973684e-01,2.2229929577e+00,9.6783286926e-01,2.0602277332e-01,7.7996071900e-02,4.1407722811e-02,2.4966340899e+00,2.4981953018e+00,2.1967887917e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-7.0641710526e-01,2.2229929577e+00,9.4427078160e-01,2.0100710709e-01,8.5017771280e-02,4.7086180428e-02,2.4966340899e+00,2.4985249466e+00,2.1902578412e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-6.7871447368e-01,2.2229929577e+00,9.1864206048e-01,1.9555151618e-01,9.2244559519e-02,5.3424664902e-02,2.4966340899e+00,2.4989087684e+00,2.1790086073e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-6.5101184211e-01,2.2229929577e+00,8.9089859341e-01,1.8964575888e-01,9.9610549640e-02,6.0423729486e-02,2.4966340899e+00,2.4993509293e+00,2.1618337151e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-6.2330921053e-01,2.2229929577e+00,8.6100795145e-01,1.8328293205e-01,1.0723346233e-01,6.7910973588e-02,2.4966340899e+00,2.4998585350e+00,2.1373813756e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-5.9560657895e-01,2.2229929577e+00,8.2885390957e-01,1.7643829483e-01,1.1517384221e-01,7.6312103246e-02,2.4966340899e+00,2.5004540248e+00,2.1040636563e-01,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0
3.7299295775e-01,-5.6790394737e-01,2.2229929577e+00,7.9436900806e-01,1.6909748706e-01,1.2188862816e-01,8.4164282636e-02,2.5171695037e+00,2.5215238993e+00,4.7778438211e-01,6.2714367039e+03,4.5139113813e+00,1.9111905451e+05,1
3.7299295775e-01,-5.4020131579e-01,2.2229929577e+00,7.5832982843e-01,1.6142581980e-01,1.2683868078e-01,9.0949098000e-02,2.5207685695e+00,2.5255957654e+00,5.0863615993e-01,8.1204895388e+03,4.7474128686e+00,2.3722786114e+05,1
3.7299295775e-01,-5.1249868421e-01,2.2229929577e+00,7.2098085406e-01,1.5347533627e-01,1.3093466284e-01,9.7997981111e-02,2.5244984384e+00,2.5297904766e+00,5.3918201067e-01,1.0219737448e+04,4.9733768319e+00,2.8754390289e+05,1
3.7299295775e-01,-4.8479605263e-01,2.2229929577e+00,6.8257176203e-01,1.4529918530e-01,1.3417236613e-01,1.0523197800e-01,2.5283341763e+00,2.5340776824e+00,5.6933853412e-01,1.2561983654e+04,5.1919516736e+00,3.4169860796e+05,1
3.7299295775e-01,-4.5709342105e-01,2.2229929577e+00,6.4334947057e-01,1.3694992840e-01,1.3643458069e-01,1.1236803645e-01,2.5322511247e+00,2.5384122457e+00,5.9902217008e-01,1.5136097878e+04,5.4031792969e+00,3.9927436590e+05,1
3.7299295775e-01,-4.2939078947e-01,2.2229929577e+00,6.0363147381e-01,1.2849515061e-01,1.3755912339e-01,1.1942154599e-01,2.5362175769e+00,2.5427511903e+00,6.2809757676e-01,1.7921897516e+04,5.6066648675e+00,4.5969755987e+05,1
